text,label
The Enforcement Directorate has filed a charge sheet naming your PAN card in a hawala dealings case worth crores. You have 15 minutes to appear before our online court or face immediate consequences.,1
"One-Time Password (OTP) for your Bank of India transaction is 175937. Valid for 3 minutes. If not requested by you, ignore this message.",0
"KBC Lottery Board: Your WhatsApp number has been selected for the grand prize of Rs 25 lakh. Pay a one-time processing and tax clearance fee of Rs 5,000 to receive your prize.",2
"Great news! Your Croma order #883003171 passed quality check and has been shipped. OFD today, 10 AM–12 PM. Please keep phone handy for delivery partner's call.",0
"Your package from a sender in London has arrived at our Blue Dart facility. To release it, complete KYC and pay Rs 999 as handling charges at our portal: Blue Dart-india-portal.net.",3
This is Inspector Neha Khanna from RBI Cybercrime Division. Your Passport was used to open a fraudulent account used in identity theft. Report to our online portal within 15 minutes or a search warrant will be executed.,1
OTP 847117 is required to complete your Bank of Baroda UPI transaction. This OTP will expire in 5 minutes. Do not share it with anyone.,0
"Final warning from the Ministry of Home Affairs: your SIM card is linked to active drug trafficking proceedings. Transfer Rs 75,000 to the government escrow account within 90 minutes to avoid arrest.",1
Bank of Baroda: Your account ending 4444 is scheduled for closure due to inactivity and incomplete KYC. Reactivate within 3 hours at bankofbaroda-reactivate.in.,3
"Hi, this is Priya from Infosys HR. You have been selected for a remote work position with a salary of Rs 80,000 per month. Pay Rs 5,000 for document verification to proceed.",2
Alert from SEBI Fraud Division: suspicious financial fraud activity detected linked to your PAN card. Your cooperation is mandatory under the IT Act. Do not disconnect or share this information with anyone.,1
Cashback of Rs 75 credited to your BHIM UPI wallet for your transaction at Amazon. Valid for 30 days. View offers in the BHIM UPI Rewards section.,0
IRCTC OTP for your booking is 768158. Valid for 10 minutes. Do not share. IRCTC will never call you for this OTP.,0
Sub-Inspector Rekha Verma here from Income Tax Department. A case of online fraud has been filed using your Passport. Do not disconnect. Stay on this call until further instructions.,1
"India Post Customs Notice: A package addressed to you from Canada has been seized. It contains items exceeding the duty-free limit. Pay Rs 10,000 or it will be destroyed in 48 hours.",2
"Product tester job: receive products at home, review them, and earn Rs 2,000 per review. Register for Rs 500. Products are yours to keep after submitting your review.",2
This is a notice from the Mumbai Crime Branch cybercrime division. Your IP address was used to conduct PMLA violation. You have 30 minutes to submit a compliance report or face immediate arrest.,1
I found your profile and felt an instant connection. I am Kavya living in Dubai. I want to visit India to meet you but I need Rs 1 lakh for my flight ticket and visa fees urgently.,4
Alert from Anti-Corruption Bureau: suspicious drug trafficking activity detected linked to your Driving License. Your cooperation is mandatory under the IT Act. Do not disconnect or share this information with anyone.,1
Your Bank of India net banking OTP is 802177. Use it to complete your login. Do not share this code with anyone. Bank of India never asks for OTPs.,0
"Reminder: EMI of Rs 250 for your Bank of India home loan is due in 3 days. Ensure sufficient balance in your account. For assistance, call Bank of India official helpline.",0
Bank of Baroda Alert: Your account ending 6789 has been temporarily suspended due to multiple failed login attempts. Click here to restore access immediately: bankofbaroda-secure.in/verify,3
"Your UPI daily limit has been upgraded to Rs 2 lakh. To activate this benefit, verify your account at amazonpay-upgrade.net and confirm with your UPI PIN.",1
The Mumbai Crime Branch has filed a charge sheet naming your Passport in a PMLA violation case worth crores. You have 30 minutes to appear before our online court or face immediate consequences.,1
"Angel One: Your demat account statement for April 2026 is ready. Total portfolio value: Rs Rs 2,00,000. P&L this month: +Rs Rs 4,999. View full details in the Angel One app.",0
"This is a message from Sachin Tendulkar's official team. You have been selected to receive a personal gift of Rs 1.5 lakh. Pay Rs 2,500 as customs clearance to receive the parcel at your address.",2
"Axis Bank: Use OTP 549954 to authenticate your account change request. Valid for 10 minutes. If you did not request this, please call our official helpline.",0
"Dear Axis Bank customer, Rs 2,000 has been credited to your account ending 9999 via NEFT on 06-May. Your updated balance is Rs Rs 24,800. Txn ref: TXN4890965039.",0
Money sent successfully! Rs 450 transferred to Amazon using BHIM UPI UPI. Your bank account ending 3421 has been debited. Ref: TXN6176057480.,0
"Bank of India: Use OTP 550910 to authenticate your account change request. Valid for 10 minutes. If you did not request this, please call our official helpline.",0
"Yes Bank: OTP for your UPI registration is 467303. Valid for 5 minutes. Do not share with anyone. If not requested by you, your number is safe — no action needed.",0
You are under digital custody as ordered by the Supreme Court cybercrime bench. This is CBI. Your Driving License number appears in a foreign exchange violation investigation. Cooperate immediately or face arrest.,1
"Final warning from the Mumbai Crime Branch: your Voter ID is linked to active cybercrime proceedings. Transfer Rs 15,000 to the government escrow account within 45 minutes to avoid arrest.",1
Inspector Suresh Kumar here from Anti-Corruption Bureau. A case of money laundering has been filed using your Driving License. Do not disconnect. Stay on this call until further instructions.,1
Federal Bank OTP for login is 503007. This OTP is valid for 5 minutes. Never share it with anyone including bank staff.,0
Myntra: Your wishlist item is now available again! Smart Watch is back in stock. Add to cart before it sells out again. Limited units available.,0
Reminder: Your appointment with Dr. R. Sharma at Kokilaben Hospital is confirmed for 15-May-2026 at 2–4 PM. Please carry original ID proof and arrive 15 minutes before your slot.,0
"Groww: SIP of Rs 1,200 in HDFC Top 100 Fund processed successfully. Your investment is now visible in your portfolio. Stay invested for long-term wealth creation. All the best!",0
ACP Neha Khanna here from Mumbai Crime Branch. A case of illegal transactions has been filed using your PAN card. Do not disconnect. Stay on this call until further instructions.,1
"My love, I am a widow living in Singapore with assets worth crores. I want to relocate to India and be with you. I just need Rs 75,000 to complete legal formalities. Please trust me.",4
Your OTP for ICICI Bank card transaction is 849368. Valid for 5 minutes. Do not share with anyone. Beware of fraudsters.,0
"EPFO Alert: Your PF account has unclaimed balance of Rs 25,000. To withdraw it, update your KYC at epfo-withdrawal.net and pay Rs 1,500 as a processing fee within 2 hours.",2
"SBI confirms: Rs 3,500 debited toward your credit card payment ending 6666. Payment received successfully. Your outstanding balance has been updated. Thank you.",0
URGENT Axis Bank Notice: Your credit card ending 9012 will be permanently deactivated in 24 hours if KYC is not completed. Update now: axis-kyc.net,3
"Myntra: Your order #867193372 has been shipped via Blue Dart. It will arrive within 24 hours. Track at Myntra.com/track or in the app. For queries, contact Myntra support.",0
"Payment of Rs 999 to Zepto via PhonePe was successful. Transaction ID: TXN2652535604. Your PhonePe balance: Rs Rs 45,670. Thank you for using PhonePe.",0
The Anti-Corruption Bureau has filed a charge sheet naming your Driving License in a identity theft case worth crores. You have 30 minutes to appear before our online court or face immediate consequences.,2
